PERSON TYPE,PER,ORIG PURPOSE,TIME USE
SEASONAL RESIDENT,28,ESCORT,72
SEASONAL RESIDENT,28,SHOP,198
SEASONAL RESIDENT,28,MEAL,47
SEASONAL RESIDENT,28,SOC AND REC,159
SEASONAL RESIDENT,28,COMMUTE,310
SEASONAL RESIDENT,28,OTHER,26
SEASONAL RESIDENT,29,HOME,2094
SEASONAL RESIDENT,29,WORK,329
SEASONAL RESIDENT,29,SCHOOL,63
SEASONAL RESIDENT,29,ESCORT,86
SEASONAL RESIDENT,29,SHOP,181
SEASONAL RESIDENT,29,MEAL,56
SEASONAL RESIDENT,29,SOC AND REC,124
SEASONAL RESIDENT,29,COMMUTE,326
SEASONAL RESIDENT,29,OTHER,26
SEASONAL RESIDENT,30,HOME,2179
SEASONAL RESIDENT,30,WORK,279
SEASONAL RESIDENT,30,SCHOOL,75
SEASONAL RESIDENT,30,ESCORT,91
SEASONAL RESIDENT,30,SHOP,157
SEASONAL RESIDENT,30,MEAL,75
SEASONAL RESIDENT,30,SOC AND REC,102
SEASONAL RESIDENT,30,COMMUTE,293
SEASONAL RESIDENT,30,OTHER,33
SEASONAL RESIDENT,31,HOME,2326
SEASONAL RESIDENT,31,WORK,216
SEASONAL RESIDENT,31,SCHOOL,80
SEASONAL RESIDENT,31,ESCORT,65
SEASONAL RESIDENT,31,SHOP,106
SEASONAL RESIDENT,31,MEAL,82
SEASONAL RESIDENT,31,SOC AND REC,129
SEASONAL RESIDENT,31,COMMUTE,247
SEASONAL RESIDENT,31,OTHER,33
SEASONAL RESIDENT,32,HOME,2461
SEASONAL RESIDENT,32,WORK,155
SEASONAL RESIDENT,32,SCHOOL,84
SEASONAL RESIDENT,32,ESCORT,24
SEASONAL RESIDENT,32,SHOP,86
SEASONAL RESIDENT,32,MEAL,70
SEASONAL RESIDENT,32,SOC AND REC,197
SEASONAL RESIDENT,32,COMMUTE,179
SEASONAL RESIDENT,32,OTHER,29
SEASONAL RESIDENT,33,HOME,2543
SEASONAL RESIDENT,33,WORK,128
SEASONAL RESIDENT,33,SCHOOL,75
SEASONAL RESIDENT,33,ESCORT,12
SEASONAL RESIDENT,33,SHOP,69
SEASONAL RESIDENT,33,MEAL,43
SEASONAL RESIDENT,33,SOC AND REC,219
SEASONAL RESIDENT,33,COMMUTE,167
SEASONAL RESIDENT,33,OTHER,29
SEASONAL RESIDENT,34,HOME,2576
SEASONAL RESIDENT,34,WORK,112
SEASONAL RESIDENT,34,SCHOOL,77
SEASONAL RESIDENT,34,ESCORT,11
SEASONAL RESIDENT,34,SHOP,41
SEASONAL RESIDENT,34,MEAL,64
SEASONAL RESIDENT,34,SOC AND REC,215
SEASONAL RESIDENT,34,COMMUTE,160
SEASONAL RESIDENT,34,OTHER,29
SEASONAL RESIDENT,35,HOME,2686
SEASONAL RESIDENT,35,WORK,101
SEASONAL RESIDENT,35,SCHOOL,68
SEASONAL RESIDENT,35,ESCORT,10
SEASONAL RESIDENT,35,SHOP,27
SEASONAL RESIDENT,35,MEAL,69
SEASONAL RESIDENT,35,SOC AND REC,202
SEASONAL RESIDENT,35,COMMUTE,93
SEASONAL RESIDENT,35,OTHER,29
SEASONAL RESIDENT,36,HOME,2742
SEASONAL RESIDENT,36,WORK,79
SEASONAL RESIDENT,36,SCHOOL,45
SEASONAL RESIDENT,36,ESCORT,10
SEASONAL RESIDENT,36,SHOP,30
SEASONAL RESIDENT,36,MEAL,67
SEASONAL RESIDENT,36,SOC AND REC,200
SEASONAL RESIDENT,36,COMMUTE,83
SEASONAL RESIDENT,36,OTHER,29
SEASONAL RESIDENT,37,HOME,2849
SEASONAL RESIDENT,37,WORK,64
SEASONAL RESIDENT,37,SCHOOL,35
SEASONAL RESIDENT,37,ESCORT,7
SEASONAL RESIDENT,37,SHOP,24
SEASONAL RESIDENT,37,MEAL,47
SEASONAL RESIDENT,37,SOC AND REC,134
SEASONAL RESIDENT,37,COMMUTE,96
SEASONAL RESIDENT,37,OTHER,29
SEASONAL RESIDENT,38,HOME,2988
SEASONAL RESIDENT,38,WORK,58
SEASONAL RESIDENT,38,SCHOOL,15
SEASONAL RESIDENT,38,ESCORT,7
SEASONAL RESIDENT,38,SHOP,22
SEASONAL RESIDENT,38,MEAL,30
SEASONAL RESIDENT,38,SOC AND REC,73
SEASONAL RESIDENT,38,COMMUTE,63
SEASONAL RESIDENT,38,OTHER,29
SEASONAL RESIDENT,39,HOME,3073
SEASONAL RESIDENT,39,WORK,33
SEASONAL RESIDENT,39,SCHOOL,15
SEASONAL RESIDENT,39,ESCORT,7
SEASONAL RESIDENT,39,SHOP,17
SEASONAL RESIDENT,39,MEAL,15
SEASONAL RESIDENT,39,SOC AND REC,43
SEASONAL RESIDENT,39,COMMUTE,53
SEASONAL RESIDENT,39,OTHER,29
SEASONAL RESIDENT,40,HOME,3145
SEASONAL RESIDENT,40,WORK,27
SEASONAL RESIDENT,40,SCHOOL,3
SEASONAL RESIDENT,40,ESCORT,0
SEASONAL RESIDENT,40,SHOP,6
SEASONAL RESIDENT,40,MEAL,12
SEASONAL RESIDENT,40,SOC AND REC,39
SEASONAL RESIDENT,40,COMMUTE,25
SEASONAL RESIDENT,40,OTHER,29
SEASONAL RESIDENT,41,HOME,3162
SEASONAL RESIDENT,41,WORK,10
SEASONAL RESIDENT,41,SCHOOL,1
SEASONAL RESIDENT,41,ESCORT,0
SEASONAL RESIDENT,41,SHOP,13
SEASONAL RESIDENT,41,MEAL,9
SEASONAL RESIDENT,41,SOC AND REC,28
SEASONAL RESIDENT,41,COMMUTE,33
SEASONAL RESIDENT,41,OTHER,29
SEASONAL RESIDENT,42,HOME,3179
SEASONAL RESIDENT,42,WORK,10
SEASONAL RESIDENT,42,SCHOOL,1
SEASONAL RESIDENT,42,ESCORT,0
SEASONAL RESIDENT,42,SHOP,4
SEASONAL RESIDENT,42,MEAL,13
SEASONAL RESIDENT,42,SOC AND REC,25
SEASONAL RESIDENT,42,COMMUTE,25
SEASONAL RESIDENT,42,OTHER,29
SEASONAL RESIDENT,43,HOME,3195
SEASONAL RESIDENT,43,WORK,3
SEASONAL RESIDENT,43,SCHOOL,1
SEASONAL RESIDENT,43,ESCORT,0
SEASONAL RESIDENT,43,SHOP,3
SEASONAL RESIDENT,43,MEAL,17
SEASONAL RESIDENT,43,SOC AND REC,23
SEASONAL RESIDENT,43,COMMUTE,14
SEASONAL RESIDENT,43,OTHER,29
SEASONAL RESIDENT,44,HOME,3218
SEASONAL RESIDENT,44,WORK,0
SEASONAL RESIDENT,44,SCHOOL,0
SEASONAL RESIDENT,44,ESCORT,0
SEASONAL RESIDENT,44,SHOP,3
SEASONAL RESIDENT,44,MEAL,8
SEASONAL RESIDENT,44,SOC AND REC,23
SEASONAL RESIDENT,44,COMMUTE,3
SEASONAL RESIDENT,44,OTHER,29
SEASONAL RESIDENT,45,HOME,3218
SEASONAL RESIDENT,45,WORK,0
SEASONAL RESIDENT,45,SCHOOL,0
SEASONAL RESIDENT,45,ESCORT,0
SEASONAL RESIDENT,45,SHOP,3
SEASONAL RESIDENT,45,MEAL,8
SEASONAL RESIDENT,45,SOC AND REC,16
SEASONAL RESIDENT,45,COMMUTE,10
SEASONAL RESIDENT,45,OTHER,29
SEASONAL RESIDENT,46,HOME,3226
SEASONAL RESIDENT,46,WORK,0
SEASONAL RESIDENT,46,SCHOOL,0
SEASONAL RESIDENT,46,ESCORT,0
SEASONAL RESIDENT,46,SHOP,3
SEASONAL RESIDENT,46,MEAL,8
SEASONAL RESIDENT,46,SOC AND REC,16
SEASONAL RESIDENT,46,COMMUTE,3
SEASONAL RESIDENT,46,OTHER,29
SEASONAL RESIDENT,47,HOME,3226
SEASONAL RESIDENT,47,WORK,0
SEASONAL RESIDENT,47,SCHOOL,0
SEASONAL RESIDENT,47,ESCORT,0
SEASONAL RESIDENT,47,SHOP,3
SEASONAL RESIDENT,47,MEAL,8
SEASONAL RESIDENT,47,SOC AND REC,16
SEASONAL RESIDENT,47,COMMUTE,3
SEASONAL RESIDENT,47,OTHER,29
SEASONAL RESIDENT,48,HOME,3225
SEASONAL RESIDENT,48,WORK,0
SEASONAL RESIDENT,48,SCHOOL,0
SEASONAL RESIDENT,48,ESCORT,0
SEASONAL RESIDENT,48,SHOP,4
SEASONAL RESIDENT,48,MEAL,8
SEASONAL RESIDENT,48,SOC AND REC,16
SEASONAL RESIDENT,48,COMMUTE,3
SEASONAL RESIDENT,48,OTHER,29
UNIVERSITY STUDENT,1,HOME,3050
UNIVERSITY STUDENT,1,WORK,12
UNIVERSITY STUDENT,1,SCHOOL,0
UNIVERSITY STUDENT,1,ESCORT,0
UNIVERSITY STUDENT,1,SHOP,0
UNIVERSITY STUDENT,1,MEAL,0
UNIVERSITY STUDENT,1,SOC AND REC,18
UNIVERSITY STUDENT,1,COMMUTE,1
UNIVERSITY STUDENT,1,OTHER,6
UNIVERSITY STUDENT,2,HOME,3044
UNIVERSITY STUDENT,2,WORK,12
UNIVERSITY STUDENT,2,SCHOOL,0
UNIVERSITY STUDENT,2,ESCORT,0
UNIVERSITY STUDENT,2,SHOP,0
UNIVERSITY STUDENT,2,MEAL,0
UNIVERSITY STUDENT,2,SOC AND REC,18
UNIVERSITY STUDENT,2,COMMUTE,7
UNIVERSITY STUDENT,2,OTHER,6
UNIVERSITY STUDENT,3,HOME,3034
UNIVERSITY STUDENT,3,WORK,12
UNIVERSITY STUDENT,3,SCHOOL,0
UNIVERSITY STUDENT,3,ESCORT,0
UNIVERSITY STUDENT,3,SHOP,4
UNIVERSITY STUDENT,3,MEAL,0
UNIVERSITY STUDENT,3,SOC AND REC,18
UNIVERSITY STUDENT,3,COMMUTE,13
UNIVERSITY STUDENT,3,OTHER,6
UNIVERSITY STUDENT,4,HOME,3023
UNIVERSITY STUDENT,4,WORK,19
UNIVERSITY STUDENT,4,SCHOOL,0
UNIVERSITY STUDENT,4,ESCORT,0
UNIVERSITY STUDENT,4,SHOP,2
UNIVERSITY STUDENT,4,MEAL,0
UNIVERSITY STUDENT,4,SOC AND REC,18
UNIVERSITY STUDENT,4,COMMUTE,18
UNIVERSITY STUDENT,4,OTHER,6
UNIVERSITY STUDENT,5,HOME,2994
UNIVERSITY STUDENT,5,WORK,19
UNIVERSITY STUDENT,5,SCHOOL,0
UNIVERSITY STUDENT,5,ESCORT,0
UNIVERSITY STUDENT,5,SHOP,0
UNIVERSITY STUDENT,5,MEAL,0
UNIVERSITY STUDENT,5,SOC AND REC,18
UNIVERSITY STUDENT,5,COMMUTE,49
UNIVERSITY STUDENT,5,OTHER,6
UNIVERSITY STUDENT,6,HOME,2934
UNIVERSITY STUDENT,6,WORK,51
UNIVERSITY STUDENT,6,SCHOOL,12
UNIVERSITY STUDENT,6,ESCORT,0
UNIVERSITY STUDENT,6,SHOP,2
UNIVERSITY STUDENT,6,MEAL,0
UNIVERSITY STUDENT,6,SOC AND REC,19
UNIVERSITY STUDENT,6,COMMUTE,62
UNIVERSITY STUDENT,6,OTHER,7
UNIVERSITY STUDENT,7,HOME,2806
UNIVERSITY STUDENT,7,WORK,79
UNIVERSITY STUDENT,7,SCHOOL,13
UNIVERSITY STUDENT,7,ESCORT,0
UNIVERSITY STUDENT,7,SHOP,2
UNIVERSITY STUDENT,7,MEAL,0
UNIVERSITY STUDENT,7,SOC AND REC,28
UNIVERSITY STUDENT,7,COMMUTE,151
UNIVERSITY STUDENT,7,OTHER,7
UNIVERSITY STUDENT,8,HOME,2654
UNIVERSITY STUDENT,8,WORK,138
UNIVERSITY STUDENT,8,SCHOOL,27
UNIVERSITY STUDENT,8,ESCORT,1
UNIVERSITY STUDENT,8,SHOP,2
UNIVERSITY STUDENT,8,MEAL,6
UNIVERSITY STUDENT,8,SOC AND REC,33
UNIVERSITY STUDENT,8,COMMUTE,220
UNIVERSITY STUDENT,8,OTHER,6
UNIVERSITY STUDENT,9,HOME,2336
UNIVERSITY STUDENT,9,WORK,264
UNIVERSITY STUDENT,9,SCHOOL,65
UNIVERSITY STUDENT,9,ESCORT,2
UNIVERSITY STUDENT,9,SHOP,6
UNIVERSITY STUDENT,9,MEAL,7
UNIVERSITY STUDENT,9,SOC AND REC,35
UNIVERSITY STUDENT,9,COMMUTE,368
UNIVERSITY STUDENT,9,OTHER,4
UNIVERSITY STUDENT,10,HOME,2158
UNIVERSITY STUDENT,10,WORK,438
UNIVERSITY STUDENT,10,SCHOOL,109
UNIVERSITY STUDENT,10,ESCORT,5
UNIVERSITY STUDENT,10,SHOP,19
UNIVERSITY STUDENT,10,MEAL,3
UNIVERSITY STUDENT,10,SOC AND REC,52
UNIVERSITY STUDENT,10,COMMUTE,299
UNIVERSITY STUDENT,10,OTHER,4
UNIVERSITY STUDENT,11,HOME,1953
UNIVERSITY STUDENT,11,WORK,580
UNIVERSITY STUDENT,11,SCHOOL,146
UNIVERSITY STUDENT,11,ESCORT,6
UNIVERSITY STUDENT,11,SHOP,23
UNIVERSITY STUDENT,11,MEAL,3
UNIVERSITY STUDENT,11,SOC AND REC,70
UNIVERSITY STUDENT,11,COMMUTE,304
UNIVERSITY STUDENT,11,OTHER,4
UNIVERSITY STUDENT,12,HOME,1678
UNIVERSITY STUDENT,12,WORK,677
UNIVERSITY STUDENT,12,SCHOOL,247
UNIVERSITY STUDENT,12,ESCORT,6
UNIVERSITY STUDENT,12,SHOP,30
UNIVERSITY STUDENT,12,MEAL,3
UNIVERSITY STUDENT,12,SOC AND REC,120
UNIVERSITY STUDENT,12,COMMUTE,322
UNIVERSITY STUDENT,12,OTHER,4
UNIVERSITY STUDENT,13,HOME,1436
UNIVERSITY STUDENT,13,WORK,800
UNIVERSITY STUDENT,13,SCHOOL,377
UNIVERSITY STUDENT,13,ESCORT,6
UNIVERSITY STUDENT,13,SHOP,80
UNIVERSITY STUDENT,13,MEAL,11
UNIVERSITY STUDENT,13,SOC AND REC,150
UNIVERSITY STUDENT,13,COMMUTE,222
UNIVERSITY STUDENT,13,OTHER,4
UNIVERSITY STUDENT,14,HOME,1328
UNIVERSITY STUDENT,14,WORK,848
UNIVERSITY STUDENT,14,SCHOOL,420
UNIVERSITY STUDENT,14,ESCORT,6
UNIVERSITY STUDENT,14,SHOP,100
UNIVERSITY STUDENT,14,MEAL,15
UNIVERSITY STUDENT,14,SOC AND REC,149
UNIVERSITY STUDENT,14,COMMUTE,217
UNIVERSITY STUDENT,14,OTHER,4
UNIVERSITY STUDENT,15,HOME,1227
UNIVERSITY STUDENT,15,WORK,889
UNIVERSITY STUDENT,15,SCHOOL,452
UNIVERSITY STUDENT,15,ESCORT,3
UNIVERSITY STUDENT,15,SHOP,121
UNIVERSITY STUDENT,15,MEAL,21
UNIVERSITY STUDENT,15,SOC AND REC,139
UNIVERSITY STUDENT,15,COMMUTE,232
UNIVERSITY STUDENT,15,OTHER,4
UNIVERSITY STUDENT,16,HOME,1181
UNIVERSITY STUDENT,16,WORK,919
UNIVERSITY STUDENT,16,SCHOOL,498
UNIVERSITY STUDENT,16,ESCORT,8
UNIVERSITY STUDENT,16,SHOP,127
UNIVERSITY STUDENT,16,MEAL,15
UNIVERSITY STUDENT,16,SOC AND REC,145
UNIVERSITY STUDENT,16,COMMUTE,190
UNIVERSITY STUDENT,16,OTHER,4
UNIVERSITY STUDENT,17,HOME,1132
UNIVERSITY STUDENT,17,WORK,951
UNIVERSITY STUDENT,17,SCHOOL,485
UNIVERSITY STUDENT,17,ESCORT,22
UNIVERSITY STUDENT,17,SHOP,156
UNIVERSITY STUDENT,17,MEAL,10
UNIVERSITY STUDENT,17,SOC AND REC,128
UNIVERSITY STUDENT,17,COMMUTE,201
UNIVERSITY STUDENT,17,OTHER,3
UNIVERSITY STUDENT,18,HOME,1088
UNIVERSITY STUDENT,18,WORK,944
UNIVERSITY STUDENT,18,SCHOOL,532
UNIVERSITY STUDENT,18,ESCORT,15
UNIVERSITY STUDENT,18,SHOP,168
UNIVERSITY STUDENT,18,MEAL,44
UNIVERSITY STUDENT,18,SOC AND REC,93
UNIVERSITY STUDENT,18,COMMUTE,202
UNIVERSITY STUDENT,18,OTHER,1
UNIVERSITY STUDENT,19,HOME,1068
UNIVERSITY STUDENT,19,WORK,927
UNIVERSITY STUDENT,19,SCHOOL,524
UNIVERSITY STUDENT,19,ESCORT,15
UNIVERSITY STUDENT,19,SHOP,138
UNIVERSITY STUDENT,19,MEAL,86
UNIVERSITY STUDENT,19,SOC AND REC,109
UNIVERSITY STUDENT,19,COMMUTE,218
UNIVERSITY STUDENT,19,OTHER,1
UNIVERSITY STUDENT,20,HOME,1072
UNIVERSITY STUDENT,20,WORK,924
UNIVERSITY STUDENT,20,SCHOOL,486
UNIVERSITY STUDENT,20,ESCORT,19
UNIVERSITY STUDENT,20,SHOP,128
UNIVERSITY STUDENT,20,MEAL,104
UNIVERSITY STUDENT,20,SOC AND REC,133
UNIVERSITY STUDENT,20,COMMUTE,220
UNIVERSITY STUDENT,20,OTHER,1
UNIVERSITY STUDENT,21,HOME,1098
UNIVERSITY STUDENT,21,WORK,926
UNIVERSITY STUDENT,21,SCHOOL,483
UNIVERSITY STUDENT,21,ESCORT,27
UNIVERSITY STUDENT,21,SHOP,136
UNIVERSITY STUDENT,21,MEAL,55
UNIVERSITY STUDENT,21,SOC AND REC,129
UNIVERSITY STUDENT,21,COMMUTE,234
UNIVERSITY STUDENT,21,OTHER,1
UNIVERSITY STUDENT,22,HOME,1093
UNIVERSITY STUDENT,22,WORK,907
UNIVERSITY STUDENT,22,SCHOOL,493
UNIVERSITY STUDENT,22,ESCORT,22
UNIVERSITY STUDENT,22,SHOP,167
UNIVERSITY STUDENT,22,MEAL,44
UNIVERSITY STUDENT,22,SOC AND REC,115
UNIVERSITY STUDENT,22,COMMUTE,245
UNIVERSITY STUDENT,22,OTHER,1
UNIVERSITY STUDENT,23,HOME,1153
UNIVERSITY STUDENT,23,WORK,923
UNIVERSITY STUDENT,23,SCHOOL,487
UNIVERSITY STUDENT,23,ESCORT,24
UNIVERSITY STUDENT,23,SHOP,151
UNIVERSITY STUDENT,23,MEAL,22
UNIVERSITY STUDENT,23,SOC AND REC,97
UNIVERSITY STUDENT,23,COMMUTE,229
UNIVERSITY STUDENT,23,OTHER,1
UNIVERSITY STUDENT,24,HOME,1163
UNIVERSITY STUDENT,24,WORK,943
UNIVERSITY STUDENT,24,SCHOOL,456
UNIVERSITY STUDENT,24,ESCORT,26
UNIVERSITY STUDENT,24,SHOP,134
UNIVERSITY STUDENT,24,MEAL,29
UNIVERSITY STUDENT,24,SOC AND REC,106
UNIVERSITY STUDENT,24,COMMUTE,229
UNIVERSITY STUDENT,24,OTHER,1
UNIVERSITY STUDENT,25,HOME,1197
UNIVERSITY STUDENT,25,WORK,941
UNIVERSITY STUDENT,25,SCHOOL,399
UNIVERSITY STUDENT,25,ESCORT,24
UNIVERSITY STUDENT,25,SHOP,123
UNIVERSITY STUDENT,25,MEAL,39
UNIVERSITY STUDENT,25,SOC AND REC,113
UNIVERSITY STUDENT,25,COMMUTE,245
UNIVERSITY STUDENT,25,OTHER,7
UNIVERSITY STUDENT,26,HOME,1232
UNIVERSITY STUDENT,26,WORK,912
UNIVERSITY STUDENT,26,SCHOOL,345
UNIVERSITY STUDENT,26,ESCORT,19
UNIVERSITY STUDENT,26,SHOP,131
UNIVERSITY STUDENT,26,MEAL,31
UNIVERSITY STUDENT,26,SOC AND REC,118
UNIVERSITY STUDENT,26,COMMUTE,293
UNIVERSITY STUDENT,26,OTHER,8
UNIVERSITY STUDENT,27,HOME,1246
UNIVERSITY STUDENT,27,WORK,845
UNIVERSITY STUDENT,27,SCHOOL,313
UNIVERSITY STUDENT,27,ESCORT,24
UNIVERSITY STUDENT,27,SHOP,132
UNIVERSITY STUDENT,27,MEAL,42
UNIVERSITY STUDENT,27,SOC AND REC,137
UNIVERSITY STUDENT,27,COMMUTE,340
UNIVERSITY STUDENT,27,OTHER,8
UNIVERSITY STUDENT,28,HOME,1344
UNIVERSITY STUDENT,28,WORK,725
UNIVERSITY STUDENT,28,SCHOOL,297
UNIVERSITY STUDENT,28,ESCORT,31
UNIVERSITY STUDENT,28,SHOP,109
UNIVERSITY STUDENT,28,MEAL,44
UNIVERSITY STUDENT,28,SOC AND REC,175
UNIVERSITY STUDENT,28,COMMUTE,353
UNIVERSITY STUDENT,28,OTHER,8
UNIVERSITY STUDENT,29,HOME,1516
UNIVERSITY STUDENT,29,WORK,586
UNIVERSITY STUDENT,29,SCHOOL,287
UNIVERSITY STUDENT,29,ESCORT,27
UNIVERSITY STUDENT,29,SHOP,100
UNIVERSITY STUDENT,29,MEAL,58
UNIVERSITY STUDENT,29,SOC AND REC,185
UNIVERSITY STUDENT,29,COMMUTE,320
UNIVERSITY STUDENT,29,OTHER,7
UNIVERSITY STUDENT,30,HOME,1613
UNIVERSITY STUDENT,30,WORK,456
UNIVERSITY STUDENT,30,SCHOOL,305
UNIVERSITY STUDENT,30,ESCORT,14
UNIVERSITY STUDENT,30,SHOP,110
UNIVERSITY STUDENT,30,MEAL,83
UNIVERSITY STUDENT,30,SOC AND REC,181
UNIVERSITY STUDENT,30,COMMUTE,320
UNIVERSITY STUDENT,30,OTHER,7
UNIVERSITY STUDENT,31,HOME,1767
UNIVERSITY STUDENT,31,WORK,363
UNIVERSITY STUDENT,31,SCHOOL,284
UNIVERSITY STUDENT,31,ESCORT,9
UNIVERSITY STUDENT,31,SHOP,71
UNIVERSITY STUDENT,31,MEAL,113
UNIVERSITY STUDENT,31,SOC AND REC,179
UNIVERSITY STUDENT,31,COMMUTE,295
UNIVERSITY STUDENT,31,OTHER,6
UNIVERSITY STUDENT,32,HOME,1813
UNIVERSITY STUDENT,32,WORK,318
UNIVERSITY STUDENT,32,SCHOOL,248
UNIVERSITY STUDENT,32,ESCORT,9
UNIVERSITY STUDENT,32,SHOP,55
UNIVERSITY STUDENT,32,MEAL,134
UNIVERSITY STUDENT,32,SOC AND REC,233
UNIVERSITY STUDENT,32,COMMUTE,270
UNIVERSITY STUDENT,32,OTHER,6
UNIVERSITY STUDENT,33,HOME,1945
UNIVERSITY STUDENT,33,WORK,250
UNIVERSITY STUDENT,33,SCHOOL,207
UNIVERSITY STUDENT,33,ESCORT,7
UNIVERSITY STUDENT,33,SHOP,61
UNIVERSITY STUDENT,33,MEAL,116
UNIVERSITY STUDENT,33,SOC AND REC,249
UNIVERSITY STUDENT,33,COMMUTE,246
UNIVERSITY STUDENT,33,OTHER,6
UNIVERSITY STUDENT,34,HOME,2101
UNIVERSITY STUDENT,34,WORK,210
UNIVERSITY STUDENT,34,SCHOOL,197
UNIVERSITY STUDENT,34,ESCORT,7
UNIVERSITY STUDENT,34,SHOP,55
UNIVERSITY STUDENT,34,MEAL,74
UNIVERSITY STUDENT,34,SOC AND REC,226
UNIVERSITY STUDENT,34,COMMUTE,211
UNIVERSITY STUDENT,34,OTHER,6
UNIVERSITY STUDENT,35,HOME,2189
UNIVERSITY STUDENT,35,WORK,178
UNIVERSITY STUDENT,35,SCHOOL,173
UNIVERSITY STUDENT,35,ESCORT,10
UNIVERSITY STUDENT,35,SHOP,61
UNIVERSITY STUDENT,35,MEAL,72
UNIVERSITY STUDENT,35,SOC AND REC,241
UNIVERSITY STUDENT,35,COMMUTE,155
UNIVERSITY STUDENT,35,OTHER,8
UNIVERSITY STUDENT,36,HOME,2265
UNIVERSITY STUDENT,36,WORK,143
UNIVERSITY STUDENT,36,SCHOOL,135
UNIVERSITY STUDENT,36,ESCORT,14
UNIVERSITY STUDENT,36,SHOP,57
UNIVERSITY STUDENT,36,MEAL,79
UNIVERSITY STUDENT,36,SOC AND REC,217
UNIVERSITY STUDENT,36,COMMUTE,170
UNIVERSITY STUDENT,36,OTHER,8
UNIVERSITY STUDENT,37,HOME,2409
UNIVERSITY STUDENT,37,WORK,129
UNIVERSITY STUDENT,37,SCHOOL,99
UNIVERSITY STUDENT,37,ESCORT,5
UNIVERSITY STUDENT,37,SHOP,57
UNIVERSITY STUDENT,37,MEAL,69
UNIVERSITY STUDENT,37,SOC AND REC,171
UNIVERSITY STUDENT,37,COMMUTE,140
UNIVERSITY STUDENT,37,OTHER,9
UNIVERSITY STUDENT,38,HOME,2536
UNIVERSITY STUDENT,38,WORK,96
UNIVERSITY STUDENT,38,SCHOOL,43
UNIVERSITY STUDENT,38,ESCORT,4
UNIVERSITY STUDENT,38,SHOP,47
UNIVERSITY STUDENT,38,MEAL,50
UNIVERSITY STUDENT,38,SOC AND REC,138
UNIVERSITY STUDENT,38,COMMUTE,164
UNIVERSITY STUDENT,38,OTHER,10
UNIVERSITY STUDENT,39,HOME,2689
UNIVERSITY STUDENT,39,WORK,53
UNIVERSITY STUDENT,39,SCHOOL,38
UNIVERSITY STUDENT,39,ESCORT,4
UNIVERSITY STUDENT,39,SHOP,38
UNIVERSITY STUDENT,39,MEAL,29
UNIVERSITY STUDENT,39,SOC AND REC,99
UNIVERSITY STUDENT,39,COMMUTE,126
UNIVERSITY STUDENT,39,OTHER,10
UNIVERSITY STUDENT,40,HOME,2807
UNIVERSITY STUDENT,40,WORK,42
UNIVERSITY STUDENT,40,SCHOOL,10
UNIVERSITY STUDENT,40,ESCORT,1
UNIVERSITY STUDENT,40,SHOP,22
UNIVERSITY STUDENT,40,MEAL,25
UNIVERSITY STUDENT,40,SOC AND REC,85
UNIVERSITY STUDENT,40,COMMUTE,85
UNIVERSITY STUDENT,40,OTHER,10
UNIVERSITY STUDENT,41,HOME,2861
UNIVERSITY STUDENT,41,WORK,31
UNIVERSITY STUDENT,41,SCHOOL,8
UNIVERSITY STUDENT,41,ESCORT,0
UNIVERSITY STUDENT,41,SHOP,20
UNIVERSITY STUDENT,41,MEAL,23
UNIVERSITY STUDENT,41,SOC AND REC,74
UNIVERSITY STUDENT,41,COMMUTE,59
UNIVERSITY STUDENT,41,OTHER,10
UNIVERSITY STUDENT,42,HOME,2887
UNIVERSITY STUDENT,42,WORK,24
UNIVERSITY STUDENT,42,SCHOOL,8
UNIVERSITY STUDENT,42,ESCORT,0
UNIVERSITY STUDENT,42,SHOP,3
UNIVERSITY STUDENT,42,MEAL,24
UNIVERSITY STUDENT,42,SOC AND REC,74
UNIVERSITY STUDENT,42,COMMUTE,55
UNIVERSITY STUDENT,42,OTHER,12
UNIVERSITY STUDENT,43,HOME,2922
UNIVERSITY STUDENT,43,WORK,19
UNIVERSITY STUDENT,43,SCHOOL,8
UNIVERSITY STUDENT,43,ESCORT,0
UNIVERSITY STUDENT,43,SHOP,3
UNIVERSITY STUDENT,43,MEAL,22
UNIVERSITY STUDENT,43,SOC AND REC,67
UNIVERSITY STUDENT,43,COMMUTE,35
UNIVERSITY STUDENT,43,OTHER,12
UNIVERSITY STUDENT,44,HOME,2962
UNIVERSITY STUDENT,44,WORK,13
UNIVERSITY STUDENT,44,SCHOOL,2
UNIVERSITY STUDENT,44,ESCORT,0
UNIVERSITY STUDENT,44,SHOP,3
UNIVERSITY STUDENT,44,MEAL,11
UNIVERSITY STUDENT,44,SOC AND REC,54
UNIVERSITY STUDENT,44,COMMUTE,30
UNIVERSITY STUDENT,44,OTHER,12
UNIVERSITY STUDENT,45,HOME,2986
UNIVERSITY STUDENT,45,WORK,13
UNIVERSITY STUDENT,45,SCHOOL,0
UNIVERSITY STUDENT,45,ESCORT,0
UNIVERSITY STUDENT,45,SHOP,3
UNIVERSITY STUDENT,45,MEAL,11
UNIVERSITY STUDENT,45,SOC AND REC,41
UNIVERSITY STUDENT,45,COMMUTE,21
UNIVERSITY STUDENT,45,OTHER,12
UNIVERSITY STUDENT,46,HOME,2995
UNIVERSITY STUDENT,46,WORK,9
UNIVERSITY STUDENT,46,SCHOOL,0
UNIVERSITY STUDENT,46,ESCORT,0
